Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,OPEN,Gender-Neutral,6
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OBC-NCL,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Metallurgical and Materials Engineering,OS,ST,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,HS,OPEN,Gender-Neutral,5
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mining Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,OPEN,Gender-Neutral,8
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,8
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electrical and Electronics Engineering,OS,ST,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Information Technology,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Information Technology,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Information Technology,OS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Information Technology,OS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Artificial Intelligence,HS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Artificial Intelligence,OS,OPEN,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Artificial Intelligence,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Civil Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Meghalaya,Civil Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Civil Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Meghalaya,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Civil Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Meghalaya,Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Civil Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Meghalaya,Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Computer Science and Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Meghalaya,Computer Science and Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Computer Science and Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Meghalaya,Computer Science and Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Electronics and Communication Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Meghalaya,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Meghalaya,Mechanical Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Mechanical Engineering,HS,ST,Gender-Neutral,2
National Institute of Technology Meghalaya,Mechanical Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Mechanical Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Meghalaya,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Meghalaya,Electrical and Electronics Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Nagaland,Civil Engineering,HS,ST,Gender-Neutral,2
National Institute of Technology Nagaland,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Nagaland,Civil Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Nagaland,Civil Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Nagaland,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Nagaland,Civil Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Civil Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Nagaland,Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Nagaland,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Computer Science and Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Nagaland,Computer Science and Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Nagaland,Electronics and Communication Engineering,HS,ST,Gender-Neutral,2
National Institute of Technology Nagaland,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Nagaland,Electronics and Communication Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Nagaland,Electronics and Communication Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Nagaland,Mechanical Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Mechanical Engineering,HS,ST,Gender-Neutral,2
National Institute of Technology Nagaland,Mechanical Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Nagaland,Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Mechanical Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,HS,ST,Female-only (including Supernumerary),4
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,HS,ST,Gender-Neutral,7
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Nagaland,Electrical and Electronics Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Electrical and Electronics Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Nagaland,Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Nagaland,Electrical and Electronics Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Nagaland,Electrical and Electronics Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Nagaland,Electrical and Electronics Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Patna,Civil Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Patna,Civil Engineering,HS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Patna,Civil Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Patna,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Patna,Civil Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Patna,Civil Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Patna,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),3
National Institute of Technology Patna,Civil Engineering,OS,OBC-NCL,Gender-Neutral,3
National Institute of Technology Patna,Civil Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Patna,Civil Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Patna,Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Patna,Computer Science and Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Patna,Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,3
National Institute of Technology Patna,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Patna,Computer Science and Engineering,OS,OPEN,Gender-Neutral,5
National Institute of Technology Patna,Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Patna,Electrical Engineering,HS,GEN- EWS(PwD),Female-only (including Supernumerary),1
National Institute of Technology Patna,Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Patna,Electrical Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Patna,Electrical Engineering,OS,GEN-EWS,Gender-Neutral,1
