"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","978","978"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4647","6050"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","456","456"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2759","3924"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1238","1461"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","13879","22335"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","655","655"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5142","7252"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3766","4574"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2094","3768"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","10975","15475"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","916","916"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3786","5546"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2649","3343"
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1914","2180"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","14534","22363"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5081","6699"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2375","6165"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","548","1903"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","11362","17162"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3795","5771"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2686","3700"
"National Institute of Technology, Jamshedpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1292","1322"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","25520","37237"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1156","1156"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","9043","11749"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7168","8163"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4341","5570"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","26171","32763"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1456","1456"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8009","11468"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4054","5943"
"National Institute of Technology, Jamshedpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","3175","3853"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","32469","38321"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10617","12099"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7669","10986"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4016","8335"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","21500","30858"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7914","9673"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4740","5870"
"National Institute of Technology, Jamshedpur","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","4449","4449"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","3491","25045"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1219","1219"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","8641","13260"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","565","5118"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2064","14474"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","12788","22332"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","458","458"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5651","6901"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","196","196"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2704","3827"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","76","76"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","736","1032"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","3953","7227"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","473","473"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2173","3757"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1262","2415"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1027","12008"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","5157","8092"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","226","226"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2944","3418"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1582","1923"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1124","1444"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10207","21351"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1450","1450"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5824","10910"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3184","6194"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","10087","10087"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","10041","16314"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","860","860"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4418","5995"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","827","827"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1911","2941"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","911","1132"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10364","14576"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1136","1136"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5529","9493"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2951","5227"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9911","14060"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4297","5305"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","621","621"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2632","3598"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","829","1721"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","7298","10082"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1799","1799"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3784","4867"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","SC","NA","2465","3761"
